turbidity_ntu,ph,inflow_mld,rainfall_12h_mm,ideal_alum_dose_mg_L,ground_truth_noiseless_mg_L
18.280605881221035,6.642340507946335,56.373096955836765,0.0,29.05217489592726,28.178086340911044
6.505431866384298,7.527108370895225,74.24978706695059,0.0,23.711681054064567,24.58768109301197
14.984728610634397,7.157340057204503,81.21049407125668,11.788941894191497,32.30302161704319,28.31138321393112
58.35571395113633,7.647655532510207,91.95782187867482,21.504560279031057,50.282349561805745,49.06721276282147
27.29861073205196,6.530884175174341,82.11086694189764,0.0,34.547333935025634,34.711963103455616
25.678813807011753,7.40806528101593,81.4169528212077,0.0,33.466857621097965,33.52154473199091
32.036007968393825,7.341597039095502,54.27408264131308,88.15398458489564,45.121898261568084,44.16437317282257
5.464936402391612,6.939822731804125,114.22377627357763,0.0,21.477164326217725,22.525931636067625
17.056118854315457,6.984785220405649,92.52397210739774,0.0,30.664332113253167,27.3399165502113
7.618429889632053,6.854606533725955,33.84610367451691,48.193904832351166,25.76568230309679,23.84223176099735
67.79621869406776,6.500661620278233,77.12699641018716,30.28228600451236,49.16923074986302,49.96133043636073
21.604228184943057,7.520710605659962,78.70924631506617,44.32831132010008,37.673325882964406,38.63232548911269
20.495164980069376,7.900196312709841,52.259080091006766,8.951929542518918,36.496105738523816,34.91453868132985
10.154876030664504,8.001145897833982,103.4980875806755,0.0,35.33387500434834,33.88274480434691
29.05497792311993,7.431346589519672,46.85672511613652,0.0,33.22094559247719,32.131780300656196
19.20552886480025,6.969411673658296,47.418047880176545,0.0,20.328193339552886,24.799245749176148
40.683657065564205,7.641243015115915,92.99483112265814,13.86848847524454,41.43176104668292,43.32336645514959
84.3381486825772,7.575112059850249,77.74878591821737,14.543567883082623,50.89844759075014,51.72320525412375
48.70850586357769,7.040148687665925,54.872073082652534,0.0,36.67156679656692,34.759293440805315
18.91026925928722,7.093250605885859,43.104646952457436,79.59865984253723,33.555123717298024,34.246417752822246
6.343413800198242,7.706721622339602,87.06915902495312,0.0,29.39005126632556,27.15665483948684
22.816350116403836,7.742157942582419,83.39459515650668,0.0,36.60908412502229,35.74983181005719
96.91397811069118,7.521767505494493,52.49094063012314,5.354650113404755,50.81669080276342,49.983116342026115
21.002288506744478,7.1642656372761655,66.92449580972662,6.346761635961359,28.331849205326325,29.138438001201987
7.49503629424388,6.387486891662995,86.06802653813678,0.0,25.195993288774893,27.09512258581048
7.968631525437912,6.7698594463611546,71.74001061223201,0.0,23.2784601858402,22.72161087808662
10.858708496143684,7.228998835649346,65.15443486729124,0.0,25.398525219050008,24.02519321776297
56.913881646743626,7.320452278065121,65.70852288905922,0.0,41.983560608894024,40.23104299677849
3.115826727780871,6.056382122619805,75.18954440665196,24.369940915580774,28.86571157616678,27.76973184328425
6.055412491650768,7.064672318286908,53.95551928953581,16.812517410069503,22.747577493767377,20.18240396311969
24.586320340170882,7.106192931690496,49.3809284549695,31.05825525405224,27.527014973656243,31.554044565258813
11.855387384249207,6.799157693609492,91.41218135795089,20.181407445311482,27.676260162142817,29.03618677256467
5.137733105480503,7.0780326757189975,38.97962863386209,0.0,15.232439256549776,16.362097283328268
24.22322371382911,6.5316449336777085,76.12090667280145,39.367573028558084,39.393393647275275,38.301837348836756
35.332694181234075,6.788974778184932,93.5944089241139,79.63144002657585,47.67376624458943,47.20042394676807
38.693228182793675,7.677154380921158,57.26313133326578,0.0,32.32407058069347,38.21391999295949
14.063296124991696,6.660664085242919,45.61016286105872,0.0,27.083642974996813,25.20683845914662
16.319836949480838,7.332653485482301,81.55169476579711,8.9747350162275,33.49751255150666,30.247214537607213
24.631510684985425,7.883049933833014,67.38557016085399,83.76798067261637,45.84344329816686,47.223885802920066
7.738509704145509,7.152061065627776,41.63571428149573,38.834992666435426,25.597052572101752,23.70938641511316
6.591875940475134,7.004905249318912,33.76233218492439,3.5479744331756318,19.96797775274551,16.925001834135216
5.10344856702249,7.386306795293188,77.24603133347756,0.0,25.317188827496274,22.267132674426307
53.322811876411116,7.681648459031402,51.360759570467536,51.6620659990963,50.996880969304684,48.802923835490034
41.477069977363996,7.402447081860536,63.744919416633635,0.0,36.0613492206514,36.947331411119194
51.33875400555879,5.700223166181683,84.2010184182477,0.0,46.304638612516186,49.51737539770606
31.109302645303504,6.769587459317991,87.04154243054487,9.675457866177672,35.21112659240929,35.48282175399905
30.036127680451536,7.412765248442813,57.024942716878655,18.761055493943164,34.73398769343138,35.498335862365806
18.153562465669694,6.582752294757395,53.302547152025156,23.06283632176884,34.24955859154929,31.206209979212236
15.6237002036918,6.419411678928586,20.0,8.09253962831724,27.598353611904436,27.032988604230656
20.50123148255101,7.3919668369929585,68.57580998617458,25.585337226741316,34.2990603096546,33.63350012573004
18.280480848427427,6.556713977220769,71.73261312359442,9.965776535559984,33.273089409315304,31.465760287790282
29.477875022644707,6.682157676828262,64.87007004699119,0.0,34.370157794566886,32.65327639240735
10.010243566159952,6.920767516311518,91.83705796926546,0.0,26.761269600943244,24.257519122656884
25.082338952495714,7.307454019076662,64.40107034086702,0.0,29.258389126505296,31.00829345582823
54.579465946949455,7.086094257691949,73.201320832075,22.3163956671162,38.706291799834936,41.38151982955926
95.07685589255912,6.489160731710307,48.90208927380566,80.09830752785402,67.1337435578036,61.36659279585457
17.868204743975017,6.716212514299997,63.25021630849532,0.0,29.036846312215193,27.861221936350844
87.09453395805407,6.639154936156127,39.58246206020023,20.63411666570828,50.938340085061945,47.9682934482837
14.066249495722206,8.271936042891435,82.20020559871065,0.0,39.28068217844777,36.83977747297335
9.830254116964316,8.051668889451737,93.55527667140404,30.390740955623645,37.22065404819909,37.27884649018587
8.456263094085285,7.5913540382309534,52.949449265126624,45.74109337708965,31.79314290905221,30.170243204971065
24.75098354310763,5.820949651000371,37.79999390842909,0.0,38.047815142087074,36.89562244427842
20.592083593670807,7.31045247593364,89.26506878184233,12.263554915175812,30.99596867833405,32.96279649746065
10.406615512854598,7.4064515683130825,83.69113058884815,0.0,30.681187151867796,26.898721967814136
51.68102174161279,6.938495171764596,53.91199821628221,24.115599085387483,38.80590995046455,38.979776982630895
39.41034360495425,6.951047432332382,64.4539086022096,0.0,30.397784986205366,33.12933109346777
13.468289127863866,7.189375152072874,88.75050126907799,0.0,26.730662617357083,26.958974634641834
39.9544213277312,7.437582087159503,71.239934103288,21.259740673137234,37.67435303199043,40.39584523082909
10.480921327896747,7.043662920696172,66.46491475839916,0.0,23.346958314631614,22.178738523404483
32.972721814252665,7.618191184241805,85.30219150293013,35.67291836404785,42.70376775302613,43.173451682108826
71.80120578095422,8.186815430340666,71.39482646612963,0.0,51.22421607249349,52.03215875687992
8.852738481448814,7.436633867689682,73.27281024285591,28.937364749736716,29.35660074398233,28.893870300915186
38.698050096954745,6.757833570601329,88.76823066562055,35.73078637243797,43.41630540725047,41.80625727389454
7.708070587783446,6.983340463122895,72.4736796583344,10.975796118037005,22.009241837031574,21.92649377771495
4.249263961908425,7.189003227391303,31.94455664170996,10.25389886851636,20.64706758116234,16.976517967622797
30.93920540833935,6.604532437689595,61.77499118897473,0.0,33.98064168835217,33.605160687117504
83.1503830315996,7.211468249644491,68.65348518567335,48.44971090681598,51.852383674261475,52.810743318042675
22.70115576449656,6.756789459763816,83.7139499805352,60.54362742118834,38.49128743806203,39.12078150428532
14.299876707057333,6.833134215005926,85.54159949395535,0.0,26.887082298525446,26.9086415718083
16.336342751206093,7.0292337442261585,106.70140386529262,0.0,27.664915785309503,28.28082758789366
64.71909126877468,6.4324508894423555,58.97043034299427,0.0,42.224291648890734,43.756006020153734
22.06728295670217,6.754481118317345,73.79189451150086,0.0,29.090543758486984,30.06031677399694
16.54551110529094,7.787075209500979,88.19621376888955,23.685168026753896,34.4764378862276,37.069526059004644
27.519506557974207,7.784405617904499,71.00157091684463,0.0,38.576751496588386,36.84156958485068
16.21259626889392,7.2072894231999625,68.58730475842718,0.0,27.569217792794213,26.837014417166085
20.752648132772684,7.92650261158422,60.35941717798996,54.75272521564123,40.093021978771084,41.61640353131138
14.085491962541392,6.817142811098299,77.31521246145945,0.0,24.819932856484023,26.29380055683033
8.277541362241134,7.667783597924853,97.57471169898555,59.00761269354385,40.48021229461328,36.723731895900265
38.282344218687484,6.419971374336389,54.52456800867701,0.0,39.277925636007765,36.970909630771594
44.81788809481337,7.301986250855595,67.38889692735623,0.0,35.06815659965827,37.2004211421411
41.233733686220084,6.789591721309815,54.19141095429047,0.0,32.39293303105411,34.323731929225154
31.138256516277625,6.823639641628668,68.4577810241056,0.0,32.87905754886047,32.15854573348801
27.39283943085006,7.048267358531615,39.028469807247234,8.066320098160029,31.30425068294298,28.342886653810705
27.95043211074835,7.427378046405753,74.81756241956562,8.68260379587465,33.39473293700905,35.11500618789788
50.29953604082563,7.162215535390669,91.85939659942802,0.0,35.056664869716066,39.25605941136406
7.277986572200164,6.691190289190717,94.45948956915727,14.633977570372661,29.202421356809644,26.64053323191547
24.711805297500106,7.319984654278994,46.60999226293636,7.964241941181713,34.29315894122031,30.53720626824856
27.569780044243696,7.221057578718879,98.77452429636753,62.8121175827964,45.19041811798959,42.657535528002256
17.028391817003936,7.274235976081797,59.093255811368785,0.0,26.380883462805457,27.07064983658545
48.91279434710533,6.682628212377214,117.74541557153952,0.0,44.83204118404798,42.4281183181263
44.27389196189144,6.805719503309359,76.20522351846682,0.0,35.30190617478559,36.756508318548796
62.533142642667194,7.116288847532355,75.33066076767663,0.0,38.61934958483513,40.37237423870009
25.573203937289023,7.384524066534578,86.47709279174111,17.70617563775994,35.313810038815014,36.06711903754361
45.14083170751061,7.122844388594477,62.63287018570505,0.0,35.38675109093534,35.23298098089032
10.989882897476884,6.9968340069569175,59.457940040798405,35.17327806750979,27.246706964062504,25.695489792088484
31.842649661589647,7.663397592123711,73.28055619249012,0.0,34.5545671097205,37.31395709442737
17.9919549599012,7.030306193100399,58.9265069932695,0.0,27.25561195990565,25.20302104318364
26.710991622531846,6.980366633374315,32.77211245460835,84.86734481914614,36.82042556370519,36.39571819846173
41.92085305658184,6.6443292272832855,66.86770126444007,28.256545360876252,38.33763503436524,40.78440138389958
92.87930985265781,7.463521858642865,71.62256214194352,28.736291749572825,55.87565080085555,54.2063245639092
64.11331387066963,7.201231237592573,57.003609997734955,16.907332891136615,42.43917837252331,42.53792399618733
11.406848770338256,7.10675635929776,68.21868929597811,86.39820970666167,34.16726730314321,33.928647337589815
26.1348698275688,6.682821911990506,51.46314573594438,0.0,33.42138173097961,30.43796881306046
21.475486295687674,7.387581614410361,82.77782187661096,0.0,29.199884219695374,31.87536030705732
11.318242550629419,7.049981709028296,65.136441308784,0.0,20.570326206037485,22.616072338891282
61.94605149919001,6.7189137618575705,70.37376357217698,0.0,40.694856153570534,41.38335818849622
18.310907907528442,6.729247427038875,60.32447369772287,0.0,28.380637629290096,27.696022785188507
7.201440321792294,6.1280325383216745,32.43994907143788,0.0,26.806189289622672,25.00728390654931
32.00707558654746,7.3850861094532165,104.3976352090764,0.0,40.220782142296144,37.25763472523666
15.673155755400975,7.079271089992994,38.31531215406564,0.0,22.638486224540056,22.97102889921573
20.179205415480027,7.113630102961223,67.27419654730225,14.319447400750242,35.13694663214291,29.366583929830938
7.313753256262439,7.304040102349698,86.94705657919778,0.0,25.75070134576596,24.15175049326869
15.594878884110713,7.777843536524115,35.9234552217637,0.0,26.187725126248775,29.263095800201807
14.0910351962757,7.508070591610778,65.6958977841421,0.0,30.831912613086246,28.402332609198492
28.96348321517591,6.940665189052058,69.74628820187844,0.0,32.09548460872665,30.460445570803127
26.44119963733534,6.719391111862321,67.27383637506856,5.280602193120646,35.46311399094265,32.15275054004309
4.798119778275977,5.872306481874918,72.92769445220422,0.0,29.253292533717943,28.534349670163316
38.91039372143076,7.015672656747524,58.58694565281044,34.31476509730821,35.96390075950162,36.793793016488
103.47164675360074,6.945684775492721,95.93158997055332,0.0,48.63114000473075,49.35836291834435
25.172335744013424,6.664233489324537,57.571709327169415,0.0,32.78812782812317,30.758498239698213
96.23921592877466,6.777956206590533,55.71625827480446,68.88273329897629,58.41404047515726,57.80777628498545
22.734023452088753,5.733439847890531,53.29517243858676,0.0,37.515014879750865,38.20512000838393
30.330126114655812,6.810256842734332,120.0,0.0,34.68405610291374,36.146585133177005
16.40222495722746,7.822562498826995,20.0,71.2423016442072,35.71359703706958,36.4810779341061
9.428014611675293,7.294558855586676,95.26144923909132,100.65842005315389,42.138478119902736,39.191450315526
101.92557652943019,7.256849632916194,73.35066410511178,0.0,52.50088531639252,49.17625441156487
109.38030978010731,7.399305026563446,69.74119388651879,27.18567328024674,56.37467526064752,56.29424809196506
63.764362631176574,6.6135514692902895,74.33797715350696,0.0,42.23824710386782,43.08624137909142
19.02682956103171,7.253206840577427,29.251434800065667,44.10945822143594,26.347678229043485,30.31898525155285
20.681739485579946,6.5991629684983515,57.05546215312087,0.0,31.217290373810496,29.627584415473947
7.117807000667346,6.862126511922872,51.5364969093393,0.0,20.492059437451033,19.619907134553987
45.1286087313925,7.283217434125834,78.14180197150306,57.90045007053138,51.0487338222165,46.28555041434773
15.903885898194483,6.901191233115708,86.52147254484198,0.0,27.299095602461495,27.11713336660863
10.940937948315725,6.497149701076166,52.661716069576514,6.156561339329585,23.876809553532173,26.342981045602613
35.93154931498872,8.295401587487634,88.60614640448071,42.800979504648545,49.04020791836246,51.765926418152034
34.07248661756618,7.024832420609627,96.06381861141423,0.0,37.71798694593052,33.86858483996877
15.772222455475772,6.432778409557216,34.25404562310709,0.0,26.68890644651421,27.246495588216984
48.96789814672719,7.426297635949285,40.98270279130094,0.0,38.04333206622328,37.317625979395885
33.520702680947565,6.584593787349031,69.85007350369291,0.0,32.9308684693293,35.247924435617406
12.279946514920647,6.764712875351633,45.34226336683537,0.0,23.373256385533235,23.292533720612397
12.403941718114261,7.3998832294444705,71.11017029099118,6.956537002221298,27.58158889180068,27.811675868248418
19.708906894900213,8.303438466306162,67.1997675751644,56.05283928734421,44.4025641143169,45.51578414778712
18.614726175928393,7.405659034296414,89.74968756328191,76.90731886593005,40.43356765200931,41.63672177273678
30.256497269965333,6.458706516891108,51.371347346856176,15.620792739155716,37.61065767147186,35.88749246949288
14.318097521101064,6.841008754935848,60.943346142814306,0.0,30.26367735879201,24.876250490161333
11.534242346672107,6.896503962120209,58.77943443486344,0.0,26.097661804185858,22.728423847798606
89.58882886002603,7.11342126750545,50.11106145047487,41.92746365166998,51.419771582758344,50.459270742275564
5.553194512675771,6.46653312125437,93.92009247978257,0.0,27.278945402754164,25.40033759365403
21.4759691038235,6.965171128363599,44.117822800605765,0.0,25.48369578585432,25.49039029806372
29.00517066465195,7.948039284314934,33.50400083599103,0.0,34.013279064589256,35.86949048017108
29.9864649142978,6.663385302751887,29.89260813070998,26.032765831668076,30.703558890462265,33.29634966429665
41.89324657109956,7.682931277805577,76.92764053905086,120.0,59.9021257753091,57.70643588323927
5.35425600738476,6.654108821983781,41.320009229444324,29.384535261054967,24.751686037068687,22.459598681492007
17.449102258447404,8.19553522956003,41.618101824972626,0.0,33.85345416883475,34.45747102651913
81.50679553805591,7.365423560203041,68.91585288062882,18.694007502449367,48.238450452889765,49.11866251541189
56.327486888396294,6.977976451510318,62.7276024398641,7.8870699407,38.68992812742156,38.212574860939625
30.8700940904556,7.631499889726016,78.64212140386495,0.0,37.159552536121865,37.13530967074621
3.3213035521091188,6.589642538996243,68.36584085491364,0.0,20.16934164707808,19.667709465577403
44.40275322580545,6.812525965661009,79.48699126373175,0.0,32.638698220349696,36.98970842855641
44.503913583785746,7.236019236584995,86.56233080650019,0.0,37.984040772172754,38.03562465102334
11.008593124749845,6.97823588006516,24.90271995208328,0.0,22.071814557403528,18.95742885631838
30.59762908535729,7.675918754724072,63.28048054981105,0.0,37.11470785473833,36.233213312086654
22.932560054685343,5.681310351211128,65.23561451151308,0.0,37.81115124203145,39.721982018612756
14.701779993140798,6.744516102472877,82.57438585214183,96.81833322808508,38.407731358158884,40.08830990724009
24.729515649948024,6.369803021614084,71.29343688927959,22.671695833016045,37.99083631021113,37.38965712678727
18.866159435754074,7.530635763879095,65.37645185875745,38.74783808458451,38.38816577493817,35.5899346971113
21.56581386412915,6.863264488757456,53.4100340390381,25.26163293525415,27.613172665319013,30.305793813856283
25.05562970016948,6.3613116437805495,56.19888079576009,0.0,31.722417571880847,33.43403955213006
10.855368772716119,6.584681532136974,92.18477743276065,65.63302090764518,39.16017778965347,36.394458682659746
31.855527676177545,7.11119533638947,90.03656979277658,0.0,31.4107535882098,33.50461931352456
20.473658651975086,6.495439118827393,106.29713830225143,0.0,36.22412223494683,34.451672997978264
56.12657878244501,7.615443611937603,58.854866818285245,0.0,43.6759330775385,42.251945147261864
39.14041632545999,7.553955362748545,49.17796389360882,10.471228102312438,34.22703866402875,37.91224162897085
7.612846938177846,6.034492031693972,40.223626669600506,0.0,29.596955242301362,26.808482855865734
64.4780999798472,6.652212804855562,81.38634487145121,0.0,43.00838833880248,43.44558953297714
8.436814041641433,7.0564377147267665,56.532839295349106,0.0,24.2894076266833,20.20836679806583
17.915405479922864,6.915757872848309,45.630355375319326,0.0,21.82148412817594,24.609648294888338
14.635754007173276,7.46877398818843,114.18744437891218,0.0,29.910617131920002,32.1823230694786
36.26522373884615,7.083299905021749,95.7449523509693,0.0,32.738639752480665,35.04608033835292
57.520167397892514,6.330663841810629,65.72777969847212,36.810409525768996,48.359870609261236,49.02254503501512
57.27937876256876,6.578067536858172,91.44655103508575,0.0,44.95353694196359,43.32223198752867
50.48454087864806,6.691901458493366,21.177801948604284,3.2330145802517753,35.49740250780553,35.42184574936279
16.569143445477625,7.477702194083547,45.19647450854835,0.0,27.02090932389359,27.651845124031894
